AIRPORT_ID,Code,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15199,THN,Trollhattan Vanersborg,58.32111111,12.34388889
15200,THP,Hot Springs County Thermopolis Municipal,43.65833333,-108.2133333
15201,THR,Mehrabad International,35.68972222,51.31583333
15202,THU,Thule Air Base,76.53222222,-68.70333333
15203,THV,York Airport,39.91833333,-76.87416667
15204,THZ,Tahoua Airport,14.87277778,5.26388889
15205,TIA,Tirana International,41.41694444,19.71666667
15206,TIC,Turiacu Airport,-1.73333333,-45.48333333
15207,TIE,Tippi Airport,7.20111111,35.41527778
15208,TIF,Taif Airport,21.48833333,40.54333333
15209,TIH,Tikehau Atoll,-15.11972222,-148.2308333
15209,TIH,Tikehau Airport,-15.11972222,-148.2305556
15210,TIJ,Tijuana International,32.54138889,-116.9702778
15210,TIJ,General Abelardo L. Rodriguez International,32.54111111,-116.97
15211,TIK,Tinker AFB,35.41833333,-97.38888889
15212,TIM,Timika,-4.53472222,136.8883333
15212,TIM,Moses Kilangin,-4.52972222,136.8883333
15212,TIM,Mozes Kilangin,-4.52972222,136.8883333
15213,TIN,Tindouf Airport,27.70027778,-8.16722222
15214,TIP,Tripoli International,32.66138889,13.16
15215,TIQ,West Tinian,15.00194444,145.625
15215,TIQ,Tinian International,14.99916667,145.6194444
15216,TIR,Tirupati Airport,13.63277778,79.54138889
15217,TIS,Thursday Island Airport,-10.58666667,142.2875
15217,TIS,Horn Island,-10.58638889,142.29
15218,TIU,Timaru Airport,-44.30277778,171.225
15219,TIV,Tivat Airport,42.40361111,18.72555556
15220,TIW,Tacoma Narrows,47.26805556,-122.5769444
15221,TIX,Space Center Executive,28.51222222,-80.79944444
15221,TIX,Space Coast Regional,28.51472222,-80.79916667
15222,TIY,Tidjikja Airport,18.56666667,-11.41666667
15223,TIZ,Tari Airport,-5.86055556,142.9405556
15224,TJA,Tarija Airport,-21.55416667,-64.74583333
15224,TJA,Cap Av Oriel Lea Plaza International,-21.55555556,-64.70111111
15225,TJI,Trujillo Airport,15.92583333,-85.93944444
15226,TJM,Roshchino,57.17972222,65.31944444
15227,TK1,Akinci,40.07888889,32.56555556
15227,TK1,Murted,40.07888889,32.56555556
15228,TKA,Talkeetna Airport,62.32222222,-150.09
15229,TKC,Tiko Airport,4.09361111,9.36111111
15230,TKD,Takoradi Airport,4.89166667,-1.775
15231,TKE,Tenakee Airport,57.71666667,-135.2
15232,TKF,Truckee Tahoe,39.32,-120.1394444
15233,TKG,Branti,-5.24027778,105.1777778
15234,TKH,Takhli Airport,15.27583333,100.2991667
15235,TKI,Tokeen Airport,55.9375,-133.325
15236,TKJ,Tok Airport,63.3,-143
15236,TKJ,Tok Junction,63.32944444,-142.9536111
15237,TKK,Truk International,7.45972222,151.8388889
15237,TKK,Chuuk International,7.45972222,151.8388889
15238,TKL,Taku Seaplane Base,58.49,-133.9416667
15239,TKM,Tikal Airport,17.22638889,-89.605
15240,TKQ,Kigoma Airport,-4.885,29.67
15241,TKR,Thakurgaon Stol Port,26.01638889,88.40361111
15242,TKS,Tokushima Airport,34.12972222,134.6016667
15243,TKT,Tak Airport,16.87833333,99.15222222
15244,TKU,Turku Airport,60.51472222,22.26555556
15245,TLA,Teller Airport,65.27166667,-166.355
15246,TLC,Licenciado Adolfo Lopez Mateos International,19.33694444,-99.56611111
15247,TLE,Tulear Airport,-23.38972222,43.72416667
15248,TLF,Telida Airport,63.37444444,-153.275
15249,TLH,Tallahassee Regional,30.39972222,-84.35194444
15249,TLH,Tallahassee International,30.39666667,-84.35083333
15250,TLJ,Tatalina AFS,62.895,-155.9741667
15250,TLJ,Tatalina LRRS,62.89444444,-155.9763889
15252,TLL,Ulemiste,59.41666667,24.81666667
15252,TLL,Lennart Meri Tallinn,59.41666667,24.81666667
15253,TLM,Zenata-Messali El Hadj,35.01555556,-1.45833333
15254,TLN,Le Palyvestre,43.09722222,6.14611111
15254,TLN,Hyeres Le Palyvestre,43.09722222,6.14611111
15255,TLR,Mefford Field,36.15638889,-119.3261111
15256,TLS,Blagnac,43.63,1.36361111
15256,TLS,Toulouse Blagnac,43.62888889,1.36388889
15257,TLT,Tuluksak Airport,61.09888889,-160.9647222
15258,TLV,Ben Gurion,32.01222222,34.8825
15259,TMA,Henry Tift Myers,31.43333333,-83.48333333
15260,TMB,Tamiami,25.64583333,-80.43194444
15260,TMB,Kendall-Tamiami Executive,25.64777778,-80.43277778
15260,TMB,Miami Executive,25.6475,-80.43333333
15261,TMD,Timbedra Airport,16.23666667,-8.15416667
15262,TMI,Tumlingtar Airport,27.31388889,87.2
15263,TML,Tamale Airport,9.55722222,-0.86305556
15264,TMM,Tamatave Airport,-18.11,49.39222222
15264,TMM,Toamasina,-18.11,49.39222222
15265,TMP,Tampere-Pirkkala,61.41416667,23.60444444
15266,TMR,Tamanrasset Airport,22.81472222,5.45916667
15266,TMR,Tamenghest,22.81472222,5.45916667
15266,TMR,Aguemar,22.81472222,5.45916667
15267,TMS,Salazar,0.37833333,6.725
15268,TMT,Trombetas Airport,-1.48972222,-56.39666667
15269,TMW,Tamworth Airport,-31.08194444,150.8455556
15270,TN1,Lebanon Municipal,36.19055556,-86.31583333
15271,TN2,Upper Cumberland Regional,36.05583333,-85.53083333
15272,TN3,Ellington,35.50694444,-86.80361111
15273,TN4,Abernathy Field,35.15361111,-87.05666667
15274,TN5,Franklin Wilkins,35.65138889,-88.37888889
15275,TN6,Dyersburg Regional,35.99861111,-89.40611111
15276,TN7,Winchester Municipal,35.1775,-86.09944444
15277,TNA,Yaoqiang,36.85722222,117.2161111
15278,TNC,Tin City AFS,65.56388889,-167.9188889
15278,TNC,Tin City LRRS,65.56416667,-167.9225
15279,TNE,Tanegashima Airport,30.54305556,130.9525
15280,TNG,Tanger Ibn Batouta International,35.72833333,-5.9175
15281,TNJ,Kidjang,0.91916667,104.5361111
15282,TNK,Tununak Airport,60.57083333,-165.2666667
15283,TNN,Tainan Airport,22.95194444,120.2
15284,TNP,Twentynine Palms Airport,34.13222222,-115.9458333
15285,TNR,Ivato,-18.79638889,47.48611111
15286,TNT,Dade-Collier,25.86277778,-80.89722222
15286,TNT,Dade-Collier Training and Transition,25.86194444,-80.89694444
15287,TNU,Newton Municipal,41.67444444,-93.02166667
15287,TNU,Newton Municipal Earl Johnson Field,41.67444444,-93.02166667
15288,TNX,Stung Treng Airport,13.53,106.0138889
15289,TOA,Torrance Municipal - Zamperini Field,33.80333333,-118.3386111
15289,TOA,Zamperini Field,33.80333333,-118.3397222
15290,TOB,Gamal Abd El Nasser,31.85416667,23.91722222
15290,TOB,Tobruk Airport,31.86194444,23.89916667
15292,TOE,Tozeur Airport,33.93083333,8.10416667
15292,TOE,Nefta,33.93972222,8.10111111
15293,TOG,Togiak Airport,59.05666667,-160.3822222
15294,TOJ,Torrejon AFB,40.48888889,-3.45611111
15295,TOL,Toledo Express,41.59083333,-83.80083333
15296,TOM,Tombouctou Airport,16.73222222,-3.00527778
15297,TOP,Philip Billard Municipal,39.06972222,-95.6225
15298,TOQ,Barriles,-22.13611111,-70.06138889
15299,TOR,Torrington Municipal,42.06444444,-104.1527778
15300,TOS,Langnes,69.68138889,18.92166667
15301,TOU,Touho Airport,-20.79388889,165.255
15302,TOV,Tortola West End Seaplane Base,18.45,-64.58333333
15303,TOY,Toyama Airport,36.64416667,137.1888889
15304,TPA,Tampa International,27.97305556,-82.53527778
15305,TPB,Allen Air Park,39.025,-95.75805556
15306,TPE,Chiang Kai Shek International,25.08027778,121.2322222
15306,TPE,Taiwan Taoyuan International,25.08027778,121.2322222
15307,TPF,Peter O'Knight,27.91805556,-82.44805556
15308,TPH,Tonopah Airport,38.06027778,-117.0869444
15309,TPI,Tapini Airport,-8.35805556,146.9872222
15310,TPL,Draughon-Miller Central Texas Regional,31.15027778,-97.40916667
15312,TPP,Tarapoto Airport,-6.51111111,-76.39861111
15313,TPQ,Tepic Airport,21.42194444,-104.8436111
15314,TPR,Tom Price Airport,-22.65,117.6666667
15315,TPS,Trapani/Birgi,37.91166667,12.48638889
15316,TRB,Turbo Airport,8.07833333,-76.74805556
15317,TRC,Torreon International,25.56833333,-103.4108333
15318,TRD,Vaernes,63.45972222,10.93694444
15319,TRE,Tiree Island Airport,56.50055556,-6.87138889
15320,TRF,Torp,59.18777778,10.26027778
15320,TRF,Sandefjord Airport,59.18777778,10.26027778
15321,TRG,Tauranga Airport,-37.67083333,176.1944444
15322,TRH,Trona Airport,35.81277778,-117.3258333
15323,TRI,Tri-Cities Regional TN/VA,36.47611111,-82.40638889
15323,TRI,Tri Cities,36.47527778,-82.4075
15324,TRK,Juwata,3.32583333,117.5666667
15325,TRM,Jacqueline Cochran Regional,33.62638889,-116.1608333
15326,TRN,Torino/Caselle,45.20111111,7.64805556
15326,TRN,Torino,45.20083333,7.64972222
15327,TRO,Taree Airport,-31.89166667,152.5166667
15328,TRR,China Bay,8.53694444,81.18333333
15329,TRS,Ronchi Dei Legionari,45.82777778,13.46666667
15329,TRS,Trieste Airport,45.82777778,13.46666667
15331,TRU,Cap C Martinez de Pinillos,-8.09,-79.115
15331,TRU,Capitan Carlos Martinez de Pinillos,-8.08138889,-79.10888889
15332,TRV,Thiruvananthapuram International,8.47972222,76.91972222
15333,TRW,Bonriki International,1.38166667,173.1469444
15334,TRZ,Tiruchirappalli,10.76388889,78.70888889
15334,TRZ,Tiruchirappalli International,10.76611111,78.71777778
15335,TSA,Taipei Songshan,25.07111111,121.5436111
15336,TSB,Tsumeb Airport,-19.26666667,17.73333333
15337,TSE,Astana International,51.0225,71.46611111
15337,TSE,Nursultan Nazarbayev International,51.02222222,71.46694444
15338,TSF,Treviso,45.65055556,12.19555556
15339,TSG,Tanacross Airport,63.37472222,-143.3358333
15340,TSH,Tshikapa Airport,-6.44111111,20.79722222
15341,TSJ,Tsushima Airport,34.28166667,129.3325
15342,TSM,Taos Regional,36.45916667,-105.6752778
15343,TSN,Tianjin Binhai,39.11888889,117.3469444
15343,TSN,Binhai,39.12722222,117.3577778
15344,TSP,Tehachapi Kern County Nr 4,35.1375,-118.4416667
15344,TSP,Tehachapi Municipal,35.135,-118.4391667
15345,TSR,Traian Vuia,45.81666667,21.33333333
15346,TSS,East 34th Street Heliport,40.7425,-73.97138889
15348,TSV,Townsville Airport,-19.25,146.8333333
15349,TTB,Tortoli Airport,39.91888889,9.68305556
15349,TTB,Tortoli Arbatax,39.91888889,9.68305556
15350,TTC,Argolla,-25.51777778,-70.42222222
15351,TTD,Portland Troutdale,45.54944444,-122.4
15352,TTG,Tartagal Airport,-22.49305556,-63.8125
15353,TTH,Thumrait Airport,17.66583333,54.02388889
15354,TTJ,Tottori Airport,35.52666667,134.1702778
15355,TTL,Turtle Island Airport,-16.95,177.3666667
15356,TTN,Mercer County,40.27805556,-74.8125
15356,TTN,Trenton Mercer,40.27666667,-74.81333333
15358,TTS,Tsaratanana Airport,-16.74833333,47.61833333
15359,TTT,Chihhang,22.79166667,121.1827778
15359,TTT,Fongnian,22.75527778,121.1002778
15360,TTU,Tetouan/Sania Ramel,35.6,-5.31666667
15361,TUA,Tulcan Airport,0.8,-77.71666667
15362,TUB,Tubuai Is Fr. Polynesia,-23.35,-149.4666667
15363,TUC,Tucuman Airport,-26.83333333,-65.2
15364,TUD,Tambacounda Airport,13.73611111,-13.65833333
15365,TUF,St Symphorien,47.4325,0.72777778
15365,TUF,Val de Loire,47.43222222,0.7275
15365,TUF,Tours Val de Loire,47.43222222,0.7275
15366,TUG,Tuguegarao Airport,17.64111111,121.7316667
15367,TUH,Arnold AFB,35.3925,-86.08583333
15368,TUI,Turaif Airport,31.69166667,38.72888889
15369,TUK,Turbat International,25.99444444,63.06944444
15370,TUL,Tulsa International,36.19777778,-95.88972222
15371,TUM,Tumut Airport,-35.26666667,148.2333333
15372,TUN,Tunis/Carthage,36.8525,10.22944444
15372,TUN,Carthage,36.85111111,10.22694444
15373,TUO,Taupo Airport,-38.74222222,176.0838889
15374,TUP,Tupelo Regional,34.25888889,-88.76722222
15375,TUR,Tucurui Airport,-3.76,-49.71916667
15376,TUS,Tucson International,32.11611111,-110.9405556
15377,TUT,Tauta Airport,-5.8325,145.9336111
15378,TUU,Tabuk Airport,28.37222222,36.62527778
15378,TUU,Prince Sultan Bin Abdulaziz,28.37305556,36.62083333
15379,TVA,Morafenobe Airport,-17.84944444,44.91916667
15380,TVC,Cherry Capital,44.74,-85.58583333
15381,TVF,Thief River Falls Regional,48.06611111,-96.185
15382,TVI,Thomasville Regional,30.90138889,-83.88138889
15383,TVL,Lake Tahoe Airport,38.89416667,-119.9944444
15384,TVU,Matei,-16.69305556,179.8741667
15385,TWA,Twin Hills Airport,59.07638889,-160.2708333
15386,TWB,Toowoomba Airport,-27.54222222,151.9138889
15387,TWD,Jefferson County International,48.05,-122.8
15388,TWE,Taylor Airport,65.67916667,-164.7988889
15389,TWF,Joslin Field - Magic Valley Regional,42.48194444,-114.4866667
15390,TWH,Two Harbors Airport,33.425,-118.5083333
15392,TWU,Tawau Airport,4.26388889,117.8869444
15393,TX1,Mesquite Metro,32.74694444,-96.53055556
15394,TX2,Denver City Airport,32.975,-102.8422222
15395,TX3,Port Isabel - Cameron County,26.16611111,-97.34583333
15396,TX4,Bruce Field,31.67444444,-99.97694444
15397,TX5,Cleburne Municipal,32.35388889,-97.43388889
15397,TX5,Cleburne Regional,32.35361111,-97.43388889
15398,TX6,Horseshoe Bay Resort,30.52694444,-98.35888889
15399,TX7,Post Garza County Municipal,33.20361111,-101.3402778
15400,TXG,Taichung Airport,24.18805556,120.6461111
15401,TXK,Texarkana Muni/Webb Field,33.45638889,-93.98916667
15401,TXK,Texarkana Regional-Webb Field,33.45638889,-93.98916667
15402,TXL,Tegel,52.56055556,13.29555556
15403,TXN,Tunxi Airport,29.73472222,118.2541667
15404,TXU,Tabou Airport,4.43333333,-7.36666667
15405,TYB,Tibooburra Airport,-29.45694444,142.0622222
15406,TYE,Tyonek Airport,61.075,-151.1319444
15408,TYL,Capitan Montes,-4.56472222,-81.25277778
15408,TYL,Capitan FAP Victor Montes International,-4.57666667,-81.25416667
15409,TYN,Wusu,37.74583333,112.6305556
15410,TYO,Tokyo Metropolitan Area,35.6525,139.7319444
15411,TYR,Tyler Pounds Regional,32.35472222,-95.39888889
15412,TYS,McGhee Tyson,35.81222222,-83.9925
15413,TYZ,Taylor Airport,34.45527778,-110.11
15414,TZA,Belize City Municipal,17.51555556,-88.19583333
15414,TZA,Belize Municipal,17.51666667,-88.19472222
15415,TZF,Maya Beach Airport,16.62555556,-88.36722222
15416,FVA,Tuzla Airport,44.46666667,18.73333333
15416,TZL,Tuzla Airport,44.45861111,18.72472222
15417,TZN,Congo Town Airport,24.165,-77.58527778
15418,TZX,Trabzon Airport,40.99861111,39.77638889
15419,UAB,Incirlik AB,37.00222222,35.42583333
15420,UAH,Ua Huka Airport,-8.93638889,-139.5519444
15421,UAK,Narsarsuaq Airport,61.16222222,-45.42805556
15422,UAM,Andersen AFB,13.5825,144.9275
15423,UAQ,San Juan Airport,-31.56666667,-68.41666667
15424,UAS,Samburu Airport,0.53388889,37.53222222
15425,UAX,Uaxactun Airport,17.39388889,-89.63277778
15426,UBA,Uberaba Airport,-19.77638889,-47.95833333
15426,UBA,Mario de Almeida Franco,-19.765,-47.96472222
15427,UBF,Chatham Municipal,41.68805556,-69.99
15428,UBJ,Yamaguchi Ube,33.92583333,131.2744444
15429,UBP,Ubon Ratchathani Airport,15.24888889,104.8736111
15430,UBS,Lowndes County,33.46527778,-88.38055556
15430,UBS,Columbus-Lowndes County,33.46527778,-88.38027778
15431,UCA,Oneida County,43.14138889,-75.38027778
15433,UCY,Everett-Stewart Regional,36.38027778,-88.98555556
15434,UDD,Bermuda Dunes Airport,33.74833333,-116.2741667
15435,UDG,Darlington County Jetport,34.44916667,-79.89027778
15435,UDG,Darlington County,34.44944444,-79.89
15436,UDI,Uberlandia Airport,-18.9,-48.23333333
15437,UDR,Udaipur Airport,24.615,73.89611111
15438,UEL,Quelimane Airport,-17.84722222,36.86555556
15439,UEO,Kumejima Airport,26.36527778,126.7194444
15440,UES,Waukesha County,43.03833333,-88.23
15441,UET,Quetta/Samungli,30.25361111,66.93611111
15441,UET,Quetta International,30.25138889,66.93777778
15441,UET,Samungli International,30.25138889,66.93777778
15442,UFA,Ufa Airport,54.55777778,55.87388889
15443,UGA,Ugashik Airport,57.50638889,-157.3916667
15444,UGB,Ugashik Bay,57.43138889,-157.75
15445,UGC,Urgench Airport,41.57777778,60.64166667
15446,UGI,Uganik Airport,57.75,-153.3166667
15447,UGN,Waukegan Regional,42.42138889,-87.86694444
15448,UGS,Ugashik New,57.52777778,-157.4327778
15448,UGS,Ugashik Airport,57.52333333,-157.3961111
15449,UHE,Uherske Hradiste Airport,49.06666667,17.45
15450,UHF,Upper Heyford Airport,51.93666667,-1.24916667
15451,UIB,El Carano,5.68027778,-76.64277778
15452,UIH,Phu Cat,13.955,109.0422222
15453,UII,Utila Island Hond.,16.08666667,-86.89111111
15454,UIN,Quincy Regional-Baldwin Field,39.94416667,-91.19722222
15455,UIO,Mariscal Sucre International,-0.13777778,-78.48611111
15455,UIO,Old Mariscal Sucre International,-0.14111111,-78.48833333
15456,UIP,Pluguffan,47.97444444,-4.17083333
15456,UIP,Quimper Pluguffan,47.975,-4.17083333
15457,UKB,Kobe,34.63277778,135.2238889
15458,UKI,Ukiah Municipal,39.12666667,-123.2
15459,ULA,San Julian Airport,-49.30666667,-67.80277778
15460,ULC,Los Cerrillos,-33.48972222,-70.69472222
15461,ULI,Ulithi Airport,9.96666667,139.6666667
15462,ULM,New Ulm Municipal,44.32138889,-94.50055556
15463,ULN,Buyant Uhaa,47.8425,106.7675
15463,ULN,Chinggis Khaan International,47.8425,106.7675
15464,ULQ,Farfan,4.09722222,-76.22916667
15464,ULQ,Tulua Airport,4.08833333,-76.235
15465,ULS,Ulysses Airport,37.60388889,-101.3733333
15466,ULY,Ulyanovsk Airport,54.40111111,48.80277778
15466,ULY,Vostochny,54.40111111,48.80277778
15467,UMB,North Shore,53.37666667,-167.8875
15468,UMD,Uummannaq Airport,70.67972222,-52.11722222
15469,UME,Umea Airport,63.79361111,20.28444444
15470,UMM,Summit Airport,63.33166667,-149.125
15471,UMR,Woomera Airport,-31.14638889,136.8172222
15472,UMT,Umiat Airport,69.3725,-152.1333333
15473,UMU,Umuarama Airport,-23.79833333,-53.31333333
15475,UND,Konduz Airport,36.66055556,68.90916667
15475,UND,Kunduz,36.665,68.91083333
15476,UNG,Kiunga Airport,-6.12555556,141.2813889
15477,UNI,Union Island Airport,12.59861111,-61.40972222
15478,UNK,Unalakleet Airport,63.88472222,-160.7938889
15479,UNS,Umnak Airport,53.22388889,-168.4322222
15480,UNT,Unst Airport,60.74722222,-0.85
15481,UOX,University-Oxford,34.38444444,-89.535
15482,UPG,Hasanuddin,-5.06944444,119.55
15483,UPN,Uruapan Airport,19.41111111,-102.0472222
15484,UPP,Upolu,20.26805556,-155.8625
15485,UQE,The Queens,58.87166667,-158.4711111
15486,URA,Uralsk Airport,51.15083333,51.54305556
15487,URB,Urubupunga Airport,-20.77555556,-51.56138889
15488,URC,Diwopu,43.90722222,87.47416667
15489,URG,Rubem Berta,-29.78166667,-57.03833333
15490,URO,Rouen Vallee de Seine,49.38861111,1.1875
15490,URO,Vallee de Seine,49.38416667,1.17472222
15491,URT,Surat Thani Airport,9.13333333,99.13333333
15492,URY,Guriat,31.40833333,37.26111111
15493,USH,Ushuaia Airport,-54.80277778,-68.32777778
15493,USH,Islas Malvinas,-54.80277778,-68.32777778
15494,USI,Usi Belli Coal Mine,63.86666667,-148.7833333
15495,USM,Samui,9.55055556,100.0619444
15496,USN,Ulsan Airport,35.59055556,129.3575
15497,UST,St. Augustine Airport,29.95861111,-81.33888889
15497,UST,Northeast Florida Regional,29.95916667,-81.33972222
15498,UT1,Heber City Municipal - Russ McDonald Field,40.48194444,-111.4288889
15499,UTB,Muttaburra Airport,-22.5875,144.525
15500,UTH,Udon Thani Airport,17.38638889,102.7883333
15501,UTK,Utirik Island,11.23333333,169.8666667
15502,UTM,Tunica Municipal,34.68083333,-90.34638889
15503,UTN,Upington Airport,-28.40055556,21.25333333
15503,UTN,Upington International,-28.39805556,21.2625
15504,UTO,Indian Mountain AFS,65.99333333,-153.7016667
15504,UTO,Indian Mountain LRRS,65.99277778,-153.7041667
15505,UTP,U-Taphao International,12.67777778,101.0091667
15505,UTP,U-Tapao Pattaya International,12.67972222,101.005
15506,UTT,K.D. Matanzima,-31.54583333,28.67361111
15506,UTT,Mthatha Airport,-31.54583333,28.67361111
15507,UTW,Queenstown Airport,-31.92027778,26.88222222
15508,UUK,North Kuparuk,70.36222222,-149.0283333
15509,UUS,Khomutovo,46.88333333,142.7166667
15509,UUS,Yuzhno Sakhalinsk,46.88555556,142.7175
15510,UUU,Manumu Airport,-9.07444444,147.5725
15511,UVA,Garner Field,29.21138889,-99.74361111
15512,UVE,Ouvea Ouloup,-20.64361111,166.58
15512,UVE,Ouvea Airport,-20.64361111,166.58
15513,UVF,Hewanorra International,13.73555556,-60.95222222
15514,UVL,New Valley,25.475,30.59083333
15515,UXA,Lik Camp Airport,68.16666667,-163.2
15516,UXB,Fassberg Airport,52.92166667,-10.18416667
15517,UXC,Hawley Municipal,46.88388889,-96.35083333
15518,UXD,Chowchilla Airport,37.1125,-120.2469444
15519,UXE,Faulkton Municipal,45.03194444,-99.11555556
15520,UXF,Stanford Field,43.94583333,-111.6841667
15521,UXG,Dutch John Airport,40.91777778,-109.3908333
15522,UXH,Gostomel,50.59888889,30.19666667
15522,GML,Antonov International,50.59888889,30.19666667
15522,GML,Antonov 2 International,50.60361111,30.19111111
15523,UXI,Calder Bay Airport,56.17166667,-133.4930556
15524,UXJ,Madison,37.63138889,-84.3325
15524,UXJ,Central Kentucky Regional,37.63166667,-84.3325
15525,UXK,Petaluma Municipal,38.25777778,-122.6052778
15526,UXL,Chariot Airport,68.09722222,-165.7638889
15527,UXM,47-Mile Mine Airport,61.04444444,-158.1452778
15528,UXN,Big Sandy Regional,37.75111111,-82.63694444
15529,UXO,Fitchburg Municipal,42.55416667,-71.75888889
15530,UXP,Stennis International,30.36777778,-89.45444444
15531,UXQ,Gilze-Rijen Airport,51.56805556,4.93305556
15532,UXR,Monument Valley Airport,37.01555556,-110.1991667
15533,UXS,Cimarron Municipal,37.83055556,-100.3502778
15534,UXT,Lorain Cnty Regional,41.34416667,-82.1775
15534,LPR,Lorain County Regional,41.34416667,-82.17777778
15535,UXU,Cheboygan City/County,45.65416667,-84.51833333
15535,UXU,Cheboygan County,45.65361111,-84.51916667
15536,UXV,Enterprise Municipal,45.42472222,-117.265
15537,UXW,Putnam County,36.19333333,-85.48694444
15538,UXX,Hot Springs Airport,47.6125,-114.6133333
15539,UXY,Circle Town County,47.41666667,-105.5505556
15540,UXZ,Garrison Municipal,47.65611111,-101.4366667
15541,UY1,Angel S Adami,-34.78916667,-56.26444444
15543,UYL,Nyala Airport,12.07166667,24.89472222
15544,UZU,Curuzu Cuatia Airport,-29.77555556,-57.97888889
15545,VA1,Emporia Greensville Regional,36.68694444,-77.48277778
15546,VA2,Chesapeake Regional,36.66555556,-76.32055556
15547,VA3,Mountain Empire,36.89472222,-81.34972222
15548,VA4,Leesburg Executive,39.07805556,-77.5575
15549,VAA,Vaasa Airport,63.045,21.76138889
15550,VAD,Moody AFB,30.96833333,-83.19305556
15552,VAF,Chabeuil,44.92027778,4.97027778
15552,VAF,Valence Chabeuil,44.92166667,4.97
15553,VAI,Vanimo Airport,-2.69472222,141.3019444
15554,VAK,Chevak Airport,61.53361111,-165.5838889
15555,VAN,Van Airport,38.45861111,43.33222222
15556,VAO,Suavanao Airport,-7.58583333,158.7313889
15557,VAR,Varna Airport,43.2325,27.82555556
15558,VAS,Sivas Airport,39.81388889,36.90416667
15559,VAV,Vava'u International,-18.58027778,-173.9666667
15561,VBG,Vandenberg AFB,34.72972222,-120.5758333
15562,VBS,Montichiari,45.42888889,10.33055556
15562,VBS,Brescia Montichiari,45.42861111,10.33138889
15563,VBY,Visby Airport,57.66305556,18.34944444
15564,VCA,Can Tho Airport,10.04722222,105.7663889
15564,VCA,Can Tho International,10.08361111,105.7094444
15565,VCB,View Cove Airport,55.06666667,-133.0166667
15566,VCE,Venezia/Tessera,45.5,12.35
15566,VCE,Marco Polo International,45.50666667,12.34777778
15567,VCP,Viracopos International,-23.0075,-47.13444444
15568,VCR,Carora Airport,10.17916667,-70.065
15569,VCT,Victoria County Foster,28.85111111,-96.91444444
15569,VCT,Victoria Regional,28.8525,-96.91861111
15570,VCV,Southern California Logistics,34.5975,-117.3830556
15571,VDA,Ovda Airport,29.93861111,34.93694444
15572,VDC,Vitoria Da Conquista Airport,-14.86333333,-40.86277778
15573,VDE,Hierro,27.81277778,-17.88527778
15574,VDI,Vidalia Regional,32.1925,-82.37388889
15575,VDM,Viedma Airport,-40.85,-63.01666667
15576,VDP,Valle de la Pascua Airport,9.22194444,-65.99361111
15577,VDR,Villa Dolores Airport,-31.94111111,-65.14222222
15578,VDS,Vadso Airport,70.065,29.84527778
15579,VDZ,Valdez Pioneer Field,61.1325,-146.2388889
15581,VEE,Venetie Airport,67.02305556,-146.4111111
15582,VEL,Vernal Regional,40.43888889,-109.5102778
15583,VEO,Roy Otten Memorial Airfield,38.42777778,-92.875
15584,VER,General Heriberto Jara International,19.15,-96.18333333
15585,VEY,Vestmannaeyjar Airport,63.42638889,-20.27777778
15586,VFA,Victoria Falls International,-18.09305556,25.84027778
15587,VGA,Vijayawada Airport,16.52944444,80.79722222
15588,VGO,Vigo Airport,42.22638889,-8.62777778
15589,VGT,North Air Terminal,36.2125,-115.1969444
15589,VGT,North Las Vegas,36.21055556,-115.1944444
15590,VHM,Vilhelmina Airport,64.57916667,16.83361111
15591,VHY,Charmeil,46.16555556,3.40972222
15591,VHY,Vichy Charmeil,46.17166667,3.40416667
15593,VIC,Vicenza Airport,45.57527778,11.52638889
15594,VID,Vidin Airport,44,22.83333333
15595,VIE,Vienna International,48.11111111,16.55833333
15596,VIG,Juan Pablo Perez Alfonso,8.62416667,-71.67277778
15596,VIG,Juan Pablo Perez Alfonzo,8.62416667,-71.67277778
15597,VIH,Rolla National,38.12777778,-91.76944444
15598,VIJ,Virgin Gorda Airport,18.44638889,-64.42972222
15599,VIK,Kavik River Airport,69.67722222,-146.8991667
15600,VIL,Dakhla International,23.71888889,-15.93555556
15601,VIS,Visalia Municipal,36.31944444,-119.3938889
15602,VIT,Vitoria Airport,42.88388889,-2.72305556
15603,VIX,Goiabeiras,-20.26444444,-40.2875
15603,VIX,Eurico de Aguiar Salles,-20.25777778,-40.28694444
15604,VKO,Vnukovo,55.58333333,37.26666667
15604,VKO,Vnukovo International,55.58333333,37.26666667
15605,VKS,Vicksburg Municipal,32.23888889,-90.9275
15606,VLC,Valencia Airport,39.48861111,-0.48194444
15607,VLD,Valdosta Regional,30.78222222,-83.27694444
15608,VLI,Nhero,-17.69333333,168.31
15608,VLI,Port Vila Airport,-17.69333333,168.31
15609,VLL,Valladolid Airport,41.70555556,-4.85416667
15610,VLN,Zim Valencia,10.14638889,-67.92916667
15610,VLN,Arturo Michelena International,10.14972222,-67.92833333
15612,VLR,Vallenar Airport,-28.59166667,-70.76166667
15613,VLV,Dr. Antonio Nicolas Briceno,9.33916667,-70.58583333
15614,VME,Mercedes,-33.64722222,-65.41777778
15615,VNC,Venice Municipal,27.07222222,-82.44055556
15616,VNO,Vilnius International,54.63416667,25.28583333
15617,VNS,Varanasi Airport,25.45194444,82.86305556
15617,VNS,Lal Bahadur Shastri,25.45222222,82.86194444
